race_id, date, race_no, class, distance, rating_upper, rating_lower, condition, course_type, track
2008102908,20081029,8,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2008110201,20081102,1,5,1400M,40,10,GOOD,TURF,C
2008110202,20081102,2,4,1200M,60,40,GOOD,TURF,C
2008110203,20081102,3,5,1800M,40,0,GOOD,TURF,C
2008110204,20081102,4,4,1400M,60,40,GOOD,TURF,C
2008110205,20081102,5,4,1800M,60,40,GOOD,TURF,C
2008110206,20081102,6,4,1600M,60,40,GOOD,TURF,C
2008110207,20081102,7,3,1000M,80,60,GOOD,TURF,C
2008110208,20081102,8,3,1400M,80,60,GOOD,TURF,C
2008110209,20081102,9,2,1600M,100,80,GOOD,TURF,C
2008110210,20081102,10,3,1600M,80,60,GOOD,TURF,C
2008110801,20081108,1,5,1400M,40,0,GOOD,TURF,C+3
2008110802,20081108,2,4,1000M,60,40,GOOD,TURF,C+3
2008110803,20081108,3,4,1400M,60,40,GOOD,TURF,C+3
2008110804,20081108,4,5,1600M,40,10,GOOD,TURF,C+3
2008110805,20081108,5,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2008110806,20081108,6,4,1400M,60,40,GOOD,TURF,C+3
2008110807,20081108,7,3,1200M,85,60,GOOD,ALL WEATHER TRACK,NA
2008110808,20081108,8,3,1400M,80,60,GOOD,TURF,C+3
2008110809,20081108,9,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2008110810,20081108,10,1,1400M,110,90,GOOD,TURF,C+3
2008111601,20081116,1,Restricted Race,1200M,NA,NA,GOOD,TURF,A
2008111602,20081116,2,4,1200M,60,40,GOOD,TURF,A
2008111603,20081116,3,3,1200M,80,60,GOOD,TURF,A
2008111604,20081116,4,4,1600M,60,40,GOOD,TURF,A
2008111605,20081116,5,4,2000M,60,40,GOOD,TURF,A
2008111606,20081116,6,3,1800M,80,60,GOOD,TURF,A
2008111607,20081116,7,2,1400M,95,75,GOOD,TURF,A
2008111608,20081116,8,Hong Kong Group Two,2000M,NA,NA,GOOD,TURF,A
2008111609,20081116,9,1,1600M,105,80,GOOD,TURF,A
2008111610,20081116,10,3,1400M,80,60,GOOD,TURF,A
2008111611,20081116,11,2,1200M,100,80,GOOD,TURF,A
2008112301,20081123,1,5,1200M,40,15,GOOD,TURF,B
2008112302,20081123,2,5,1650M,40,0,GOOD,ALL WEATHER TRACK,NA
2008112303,20081123,3,4,1200M,60,40,GOOD,TURF,B
2008112304,20081123,4,1,2000M,105,80,GOOD,TURF,B
2008112305,20081123,5,4,1400M,60,40,GOOD,TURF,B
2008112306,20081123,6,3,1600M,80,60,GOOD,TURF,B
2008112307,20081123,7,1,1650M,105,80,GOOD,ALL WEATHER TRACK,NA
2008112308,20081123,8,Hong Kong Group Two,1600M,NA,NA,GOOD,TURF,B
2008112309,20081123,9,Hong Kong Group Two,1200M,NA,NA,GOOD,TURF,B
2008112310,20081123,10,3,1200M,80,60,GOOD,TURF,B
2008112311,20081123,11,3,1400M,80,60,GOOD,TURF,B
2008113001,20081130,1,4,1000M,60,40,GOOD TO FIRM,TURF,C
2008113002,20081130,2,5,1400M,40,15,GOOD TO FIRM,TURF,C
2008113003,20081130,3,4,1400M,60,40,GOOD TO FIRM,TURF,C
2008113004,20081130,4,3,1800M,80,60,GOOD TO FIRM,TURF,C
2008113005,20081130,5,4,1800M,60,40,GOOD TO FIRM,TURF,C
2008113006,20081130,6,3,1000M,80,60,GOOD TO FIRM,TURF,C
2008113007,20081130,7,3,1400M,80,60,GOOD TO FIRM,TURF,C
2008113008,20081130,8,1,1400M,115,90,GOOD TO FIRM,TURF,C
2008113009,20081130,9,3,1400M,80,60,GOOD TO FIRM,TURF,C
2008113010,20081130,10,2,1600M,100,75,GOOD TO FIRM,TURF,C
2008120601,20081206,1,Restricted Race,1400M,NA,NA,GOOD,TURF,C+3
2008120602,20081206,2,5,1200M,40,0,GOOD,ALL WEATHER TRACK,NA
2008120603,20081206,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2008120604,20081206,4,4,1800M,65,40,GOOD,ALL WEATHER TRACK,NA
2008120605,20081206,5,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2008120606,20081206,6,4,1400M,65,40,GOOD,TURF,C+3
2008120607,20081206,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2008120608,20081206,8,2,1200M,100,80,GOOD,ALL WEATHER TRACK,NA
2008120609,20081206,9,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2008120610,20081206,10,2,1400M,95,75,GOOD,TURF,C+3
2008121401,20081214,1,1,1400M,120,95,GOOD,TURF,A
2008121402,20081214,2,3,1200M,80,60,GOOD,TURF,A
2008121403,20081214,3,2,1200M,100,80,GOOD,TURF,A
2008121404,20081214,4,Group One,2400M,NA,NA,GOOD,TURF,A
2008121405,20081214,5,Group One,1200M,NA,NA,GOOD,TURF,A
2008121406,20081214,6,3,1400M,80,60,GOOD,TURF,A
2008121407,20081214,7,Group One,1600M,NA,NA,GOOD,TURF,A
2008121408,20081214,8,Group One,2000M,NA,NA,GOOD,TURF,A
2008121409,20081214,9,3,1600M,80,60,GOOD,TURF,A
2008121410,20081214,10,1,1600M,105,80,GOOD,TURF,A
2008122001,20081220,1,4,1000M,60,40,GOOD,TURF,C+3
2008122002,20081220,2,5,1600M,40,10,GOOD TO FIRM,TURF,C+3
2008122003,20081220,3,5,1400M,40,0,GOOD TO FIRM,TURF,C+3
2008122004,20081220,4,4,1600M,60,40,GOOD TO FIRM,TURF,C+3
2008122005,20081220,5,3,1000M,80,60,GOOD TO FIRM,TURF,C+3
2008122006,20081220,6,4,1400M,60,40,GOOD TO FIRM,TURF,C+3
2008122007,20081220,7,3,1800M,80,60,GOOD TO FIRM,TURF,C+3
2008122008,20081220,8,2,1400M,100,80,GOOD TO FIRM,TURF,C+3
2008122009,20081220,9,2,1800M,100,80,GOOD TO FIRM,TURF,C+3
2008122010,20081220,10,3,1400M,80,60,GOOD TO FIRM,TURF,C+3
2008122801,20081228,1,5,1200M,40,10,GOOD TO FIRM,TURF,A+3
2008122802,20081228,2,4,1200M,60,40,GOOD TO FIRM,TURF,A+3
2008122803,20081228,3,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2008122804,20081228,4,5,1800M,40,0,GOOD TO FIRM,TURF,A+3
2008122805,20081228,5,4,1600M,60,40,GOOD TO FIRM,TURF,A+3
2008122806,20081228,6,4,2000M,60,40,GOOD TO FIRM,TURF,A+3
2008122807,20081228,7,3,1400M,80,60,GOOD TO FIRM,TURF,A+3
2008122808,20081228,8,1,1650M,105,80,GOOD,ALL WEATHER TRACK,NA
2008122809,20081228,9,3,1200M,80,60,GOOD TO FIRM,TURF,A+3
2008122810,20081228,10,3,1600M,80,60,GOOD TO FIRM,TURF,A+3
2009010101,20090101,1,4,1600M,60,40,GOOD TO FIRM,TURF,B+2
2009010102,20090101,2,5,1400M,40,10,GOOD TO FIRM,TURF,B+2
2009010103,20090101,3,5,1600M,40,0,GOOD TO FIRM,TURF,B+2
2009010104,20090101,4,4,1200M,60,40,GOOD TO FIRM,TURF,B+2
2009010105,20090101,5,4,1400M,60,40,GOOD TO FIRM,TURF,B+2
2009010106,20090101,6,3,1200M,80,60,GOOD TO FIRM,TURF,B+2
2009010107,20090101,7,4,1400M,60,40,GOOD TO FIRM,TURF,B+2
2009010108,20090101,8,2,1000M,95,75,GOOD TO FIRM,TURF,B+2
2009010109,20090101,9,3,1600M,80,60,GOOD TO FIRM,TURF,B+2
2009010110,20090101,10,Hong Kong Group Three,1400M,95+,95+,GOOD TO FIRM,TURF,B+2
2009010111,20090101,11,2,1400M,95,75,GOOD TO FIRM,TURF,B+2
2009010401,20090104,1,5,1200M,40,0,FAST,ALL WEATHER TRACK,NA
2009010402,20090104,2,5,1400M,40,0,GOOD,TURF,C
2009010403,20090104,3,4,1000M,60,40,GOOD,TURF,C
2009010404,20090104,4,4,1200M,60,40,FAST,ALL WEATHER TRACK,NA
2009010405,20090104,5,4,1600M,60,40,GOOD,TURF,C
2009010406,20090104,6,3,1200M,85,60,FAST,ALL WEATHER TRACK,NA
2009010407,20090104,7,3,1000M,80,60,GOOD,TURF,C
2009010408,20090104,8,2,1600M,100,80,GOOD,TURF,C
2009010409,20090104,9,3,1800M,80,60,GOOD,TURF,C
2009010410,20090104,10,3,1400M,80,60,GOOD,TURF,C
2009011001,20090110,1,4,1000M,60,40,GOOD,TURF,C+3
2009011002,20090110,2,4,1200M,60,40,GOOD,TURF,C+3
2009011003,20090110,3,4,1400M,60,40,GOOD,TURF,C+3
2009011004,20090110,4,5,1800M,40,0,GOOD,ALL WEATHER TRACK,NA
2009011005,20090110,5,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2009011006,20090110,6,4,1400M,60,40,GOOD,TURF,C+3
2009011007,20090110,7,2,1400M,100,80,GOOD,TURF,C+3
2009011008,20090110,8,Hong Kong Group Three,1000M,90+,90+,GOOD TO FIRM,TURF,C+3
2009011009,20090110,9,3,1650M,85,60,GOOD,ALL WEATHER TRACK,NA
2009011010,20090110,10,3,1400M,80,60,GOOD TO FIRM,TURF,C+3
2009011801,20090118,1,4,1200M,60,40,GOOD,TURF,A
2009011802,20090118,2,5,1600M,40,10,GOOD,TURF,A
2009011803,20090118,3,4,2000M,60,40,GOOD,TURF,A
2009011804,20090118,4,4,1600M,60,40,GOOD,TURF,A
2009011805,20090118,5,3,1200M,80,60,GOOD,TURF,A
2009011806,20090118,6,4,1400M,60,40,GOOD,TURF,A
2009011807,20090118,7,2,1200M,95,75,GOOD,TURF,A
2009011808,20090118,8,3,1400M,80,60,GOOD,TURF,A
2009011809,20090118,9,Hong Kong Group One,1600M,NA,NA,GOOD,TURF,A
2009011810,20090118,10,3,1600M,80,60,GOOD,TURF,A
2009012401,20090124,1,4,1200M,60,40,GOOD,TURF,A+3
2009012402,20090124,2,5,1400M,40,10,GOOD,TURF,A+3
2009012403,20090124,3,4,1650M,60,40,FAST,ALL WEATHER TRACK,NA
2009012404,20090124,4,5,1800M,40,10,GOOD,TURF,A+3
2009012405,20090124,5,4,1200M,60,40,FAST,ALL WEATHER TRACK,NA
2009012406,20090124,6,4,1400M,60,40,GOOD,TURF,A+3
2009012407,20090124,7,2,1800M,100,80,GOOD,TURF,A+3
2009012408,20090124,8,Hong Kong Group One,1600M,NA,NA,GOOD,TURF,A+3
2009012409,20090124,9,3,2000M,80,60,GOOD,TURF,A+3
2009012410,20090124,10,3,1200M,80,60,GOOD,TURF,A+3
2009012801,20090128,1,5,1600M,40,10,GOOD,TURF,B+2
2009012802,20090128,2,4,1800M,60,40,GOOD,TURF,B+2
2009012803,20090128,3,5,1200M,40,10,GOOD,TURF,B+2
2009012804,20090128,4,4,1200M,60,40,GOOD,TURF,B+2
2009012805,20090128,5,3,1200M,80,60,GOOD,TURF,B+2
2009012806,20090128,6,4,1600M,60,40,GOOD,TURF,B+2
2009012807,20090128,7,4,1400M,65,40,GOOD,TURF,B+2
2009012808,20090128,8,1,1400M,110,90,GOOD,TURF,B+2
2009012809,20090128,9,2,1200M,100,80,GOOD,TURF,B+2
2009012810,20090128,10,3,1400M,85,60,GOOD,TURF,B+2
2009012811,20090128,11,3,1600M,80,60,GOOD,TURF,B+2
2009020101,20090201,1,4,1400M,60,40,GOOD,TURF,C
2009020102,20090201,2,4,1200M,60,40,GOOD,TURF,C
2009020103,20090201,3,4,1400M,60,40,GOOD,TURF,C
2009020104,20090201,4,5,1400M,40,10,GOOD,TURF,C
2009020105,20090201,5,1,1650M,110,85,GOOD,ALL WEATHER TRACK,NA
2009020106,20090201,6,3,1000M,85,60,GOOD,TURF,C
2009020107,20090201,7,2,1600M,90,70,GOOD,TURF,C
2009020108,20090201,8,Hong Kong Group One,1000M,NA,NA,GOOD,TURF,C
2009020109,20090201,9,3,1650M,85,60,GOOD,ALL WEATHER TRACK,NA
2009020110,20090201,10,3,1400M,80,60,GOOD,TURF,C
2009020801,20090208,1,5,1200M,40,0,GOOD,ALL WEATHER TRACK,NA
2009020802,20090208,2,5,1600M,40,0,GOOD,TURF,C+3
2009020803,20090208,3,4,1000M,65,40,GOOD,TURF,C+3
2009020804,20090208,4,1,1200M,105,80,GOOD,ALL WEATHER TRACK,NA
2009020805,20090208,5,4,1400M,60,40,GOOD,TURF,C+3
2009020806,20090208,6,4,1600M,60,40,GOOD,TURF,C+3
2009020807,20090208,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2009020808,20090208,8,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,C+3
2009020809,20090208,9,3,1600M,80,60,GOOD,TURF,C+3
2009020810,20090208,10,2,1400M,95,75,GOOD,TURF,C+3
2009020811,20090208,11,3,1400M,80,60,GOOD,TURF,C+3
2009021501,20090215,1,Griffin Race,1000M,NA,NA,GOOD,TURF,A
2009021502,20090215,2,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009021503,20090215,3,3,1200M,80,60,GOOD,TURF,A
2009021504,20090215,4,2,1600M,100,80,GOOD,TURF,A
2009021505,20090215,5,4,2000M,60,40,GOOD,TURF,A
2009021506,20090215,6,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2009021507,20090215,7,4,1400M,65,40,GOOD,TURF,A
2009021508,20090215,8,1,1400M,110,90,GOOD,TURF,A
2009021509,20090215,9,Hong Kong Group Two,1800M,NA,NA,GOOD,TURF,A
2009021510,20090215,10,3,1800M,80,60,GOOD,TURF,A
2009021511,20090215,11,2,1200M,95,75,GOOD,TURF,A
2009022201,20090222,1,4,1600M,60,40,GOOD,TURF,A+3
2009022202,20090222,2,4,1200M,60,40,GOOD,TURF,A+3
2009022203,20090222,3,2,1800M,100,80,GOOD,TURF,A+3
2009022204,20090222,4,5,1400M,40,0,GOOD,TURF,A+3
2009022205,20090222,5,4,1400M,60,40,GOOD,TURF,A+3
2009022206,20090222,6,3,1200M,80,60,GOOD,TURF,A+3
2009022207,20090222,7,Hong Kong Group One,2000M,NA,NA,GOOD,TURF,A+3
2009022208,20090222,8,Hong Kong Group One,1200M,NA,NA,GOOD,TURF,A+3
2009022209,20090222,9,3,1600M,80,60,GOOD,TURF,A+3
2009022210,20090222,10,3,1400M,80,60,GOOD,TURF,A+3
2009030101,20090301,1,Restricted Race,1600M,NA,NA,GOOD,TURF,C
2009030102,20090301,2,4,1000M,60,40,GOOD,TURF,C
2009030103,20090301,3,5,1600M,40,10,GOOD TO YIELDING,TURF,C
2009030104,20090301,4,4,1400M,60,40,GOOD TO YIELDING,TURF,C
2009030105,20090301,5,4,1800M,60,40,GOOD TO YIELDING,TURF,C
2009030106,20090301,6,4,1400M,60,40,GOOD TO YIELDING,TURF,C
2009030107,20090301,7,3,1000M,80,60,GOOD TO YIELDING,TURF,C
2009030108,20090301,8,3,1200M,80,60,GOOD TO YIELDING,TURF,C
2009030109,20090301,9,Hong Kong Group Three,1400M,115,90,GOOD TO YIELDING,TURF,C
2009030110,20090301,10,3,1400M,80,60,GOOD TO YIELDING,TURF,C
2009030111,20090301,11,2,1400M,100,80,GOOD TO YIELDING,TURF,C
2009030401,20090304,1,5,1200M,40,0,GOOD,ALL WEATHER TRACK,NA
2009030402,20090304,2,3,1200M,85,60,GOOD,ALL WEATHER TRACK,NA
2009030403,20090304,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009030404,20090304,4,5,1650M,40,0,GOOD,ALL WEATHER TRACK,NA
2009030405,20090304,5,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2009030406,20090304,6,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2009030407,20090304,7,2,1650M,100,80,GOOD,ALL WEATHER TRACK,NA
2009030408,20090304,8,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2009030701,20090307,1,Griffin Race,1000M,NA,NA,GOOD TO YIELDING,TURF,C+3
2009030702,20090307,2,4,1000M,60,40,GOOD TO YIELDING,TURF,C+3
2009030703,20090307,3,4,1200M,60,40,GOOD TO YIELDING,TURF,C+3
2009030704,20090307,4,5,1400M,40,0,GOOD TO YIELDING,TURF,C+3
2009030705,20090307,5,4,1400M,60,40,GOOD TO YIELDING,TURF,C+3
2009030706,20090307,6,4,1600M,60,40,GOOD TO YIELDING,TURF,C+3
2009030707,20090307,7,3,1800M,80,60,GOOD TO YIELDING,TURF,C+3
2009030708,20090307,8,2,1000M,100,80,GOOD TO YIELDING,TURF,C+3
2009030709,20090307,9,3,1400M,80,60,GOOD TO YIELDING,TURF,C+3
2009030710,20090307,10,1,1800M,105,80,GOOD TO YIELDING,TURF,C+3
2009031501,20090315,1,4,1200M,60,40,GOOD,TURF,A
2009031502,20090315,2,4,1400M,60,40,GOOD,TURF,A
2009031503,20090315,3,3,1000M,80,60,GOOD,TURF,A
2009031504,20090315,4,5,1600M,40,0,GOOD,TURF,A
2009031505,20090315,5,4,1400M,60,40,GOOD,TURF,A
2009031506,20090315,6,4,1600M,60,40,GOOD,TURF,A
2009031507,20090315,7,3,1200M,80,60,GOOD,TURF,A
2009031508,20090315,8,Hong Kong Group One,1400M,NA,NA,GOOD,TURF,A
2009031509,20090315,9,2,1400M,100,80,GOOD,TURF,A
2009031510,20090315,10,3,1600M,80,60,GOOD,TURF,A
2009032201,20090322,1,Griffin Race,1200M,NA,NA,GOOD,TURF,A+3
2009032202,20090322,2,4,1200M,60,40,GOOD,TURF,A+3
2009032203,20090322,3,1,1200M,115,90,GOOD,TURF,A+3
2009032204,20090322,4,4,1600M,60,40,GOOD,TURF,A+3
2009032205,20090322,5,5,1400M,40,10,GOOD,TURF,A+3
2009032206,20090322,6,3,1200M,80,60,GOOD,TURF,A+3
2009032207,20090322,7,4,1400M,60,40,GOOD,TURF,A+3
2009032208,20090322,8,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,A+3
2009032209,20090322,9,Hong Kong Group One,2000M,NA,NA,GOOD,TURF,A+3
2009032210,20090322,10,3,1600M,80,60,GOOD,TURF,A+3
2009032211,20090322,11,3,1400M,80,60,GOOD,TURF,A+3
2009032801,20090328,1,4,1200M,60,40,GOOD,TURF,B+2
2009032802,20090328,2,5,1800M,40,0,GOOD,TURF,B+2
2009032803,20090328,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009032804,20090328,4,5,1200M,40,10,GOOD TO YIELDING,TURF,B+2
2009032805,20090328,5,4,1400M,60,40,GOOD TO YIELDING,TURF,B+2
2009032806,20090328,6,4,1800M,65,40,GOOD,ALL WEATHER TRACK,NA
2009032807,20090328,7,3,1800M,80,60,GOOD TO YIELDING,TURF,B+2
2009032808,20090328,8,2,1200M,90,70,GOOD TO YIELDING,TURF,B+2
2009032809,20090328,9,2,1600M,100,80,GOOD TO YIELDING,TURF,B+2
2009032810,20090328,10,3,1400M,80,60,GOOD TO YIELDING,TURF,B+2
2009040501,20090405,1,4,1000M,60,40,GOOD,TURF,C
2009040502,20090405,2,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2009040503,20090405,3,3,1000M,80,60,GOOD,TURF,C
2009040504,20090405,4,5,1650M,40,0,GOOD,ALL WEATHER TRACK,NA
2009040505,20090405,5,4,1800M,60,40,GOOD,TURF,C
2009040506,20090405,6,4,1400M,60,40,GOOD,TURF,C
2009040507,20090405,7,1,1200M,105,80,GOOD,ALL WEATHER TRACK,NA
2009040508,20090405,8,Hong Kong Group Two,1600M,NA,NA,GOOD,TURF,C
2009040509,20090405,9,1,1400M,105,80,GOOD,TURF,C
2009040510,20090405,10,3,1400M,80,60,GOOD,TURF,C
2009041301,20090413,1,Griffin Race,1000M,NA,NA,GOOD,TURF,C+3
2009041302,20090413,2,5,1600M,40,10,GOOD,TURF,C+3
2009041303,20090413,3,5,1400M,40,0,GOOD TO FIRM,TURF,C+3
2009041304,20090413,4,4,1200M,60,40,GOOD TO FIRM,TURF,C+3
2009041305,20090413,5,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009041306,20090413,6,4,1600M,60,40,GOOD TO FIRM,TURF,C+3
2009041307,20090413,7,4,1400M,65,40,GOOD TO FIRM,TURF,C+3
2009041308,20090413,8,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2009041309,20090413,9,3,1400M,85,60,GOOD TO FIRM,TURF,C+3
2009041310,20090413,10,1,1800M,105,80,GOOD TO FIRM,TURF,C+3
2009041311,20090413,11,3,1600M,80,60,GOOD TO FIRM,TURF,C+3
2009042601,20090426,1,4,1200M,60,40,GOOD TO YIELDING,TURF,A
2009042602,20090426,2,4,1400M,60,40,GOOD TO YIELDING,TURF,A
2009042603,20090426,3,3,1800M,80,60,GOOD TO YIELDING,TURF,A
2009042604,20090426,4,4,1400M,60,40,GOOD TO YIELDING,TURF,A
2009042605,20090426,5,3,1200M,80,60,YIELDING,TURF,A
2009042606,20090426,6,2,1200M,100,80,YIELDING,TURF,A
2009042607,20090426,7,Group One,1600M,NA,NA,YIELDING,TURF,A
2009042608,20090426,8,Group One,2000M,NA,NA,YIELDING,TURF,A
2009042609,20090426,9,3,1400M,80,60,YIELDING,TURF,A
2009042610,20090426,10,2,1600M,100,80,YIELDING,TURF,A
2009050101,20090501,1,Griffin Race,1200M,NA,NA,GOOD,TURF,A+3
2009050102,20090501,2,5,1800M,40,0,GOOD TO FIRM,TURF,A+3
2009050103,20090501,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009050104,20090501,4,4,1600M,60,40,GOOD TO FIRM,TURF,A+3
2009050105,20090501,5,5,1200M,40,0,GOOD TO FIRM,TURF,A+3
2009050106,20090501,6,4,2000M,60,40,GOOD TO FIRM,TURF,A+3
2009050107,20090501,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2009050108,20090501,8,Hong Kong Group Three,2400M,80+,80+,GOOD TO FIRM,TURF,A+3
2009050109,20090501,9,Hong Kong Group Two,1200M,NA,NA,GOOD TO FIRM,TURF,A+3
2009050110,20090501,10,3,1600M,80,60,GOOD TO FIRM,TURF,A+3
2009050111,20090501,11,1,1400M,105,80,GOOD TO FIRM,TURF,A+3
2009050301,20090503,1,4,1200M,60,40,GOOD,TURF,B+2
2009050302,20090503,2,4,1400M,60,40,GOOD,TURF,B+2
2009050303,20090503,3,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2009050304,20090503,4,5,1400M,40,0,GOOD,TURF,B+2
2009050305,20090503,5,4,1000M,60,40,GOOD,TURF,B+2
2009050306,20090503,6,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2009050307,20090503,7,2,1200M,100,80,GOOD,ALL WEATHER TRACK,NA
2009050308,20090503,8,3,1000M,80,60,GOOD,TURF,B+2
2009050309,20090503,9,3,1200M,80,60,GOOD,TURF,B+2
2009050310,20090503,10,3,1400M,80,60,GOOD,TURF,B+2
2009050901,20090509,1,5,1600M,40,0,GOOD,TURF,C
2009050902,20090509,2,4,1600M,60,40,GOOD,TURF,C
2009050903,20090509,3,4,1400M,60,40,GOOD,TURF,C
2009050904,20090509,4,5,1200M,40,0,GOOD,ALL WEATHER TRACK,NA
2009050905,20090509,5,4,1200M,60,40,GOOD,TURF,C
2009050906,20090509,6,4,1400M,60,40,GOOD,TURF,C
2009050907,20090509,7,3,1600M,80,60,GOOD,TURF,C
2009050908,20090509,8,2,1000M,100,80,GOOD,TURF,C
2009050909,20090509,9,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2009050910,20090509,10,3,1400M,85,60,GOOD,TURF,C
2009051701,20090517,1,Griffin Race,1000M,NA,NA,GOOD TO FIRM,TURF,C+3
2009051702,20090517,2,4,1000M,60,40,GOOD TO FIRM,TURF,C+3
2009051703,20090517,3,5,1400M,40,0,GOOD TO FIRM,TURF,C+3
2009051704,20090517,4,5,1650M,40,0,GOOD,ALL WEATHER TRACK,NA
2009051705,20090517,5,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009051706,20090517,6,4,1400M,60,40,GOOD TO FIRM,TURF,C+3
2009051707,20090517,7,4,1800M,60,40,GOOD TO FIRM,TURF,C+3
2009051708,20090517,8,3,1000M,80,60,GOOD TO FIRM,TURF,C+3
2009051709,20090517,9,3,1800M,85,60,GOOD TO FIRM,TURF,C+3
2009051710,20090517,10,2,1600M,100,80,GOOD TO FIRM,TURF,C+3
2009051711,20090517,11,3,1400M,80,60,GOOD TO FIRM,TURF,C+3
2009052401,20090524,1,4,1200M,60,40,YIELDING TO SOFT,TURF,A
2009052402,20090524,2,4,1200M,60,40,YIELDING TO SOFT,TURF,A
2009052403,20090524,3,5,1200M,40,0,YIELDING TO SOFT,TURF,A
2009052404,20090524,4,3,1200M,80,60,YIELDING TO SOFT,TURF,A
2009052405,20090524,5,4,1600M,60,40,YIELDING TO SOFT,TURF,A
2009052406,20090524,6,4,1400M,65,40,SOFT,TURF,A
2009052407,20090524,7,Hong Kong Group Three,1200M,95+,95+,SOFT,TURF,A
2009052408,20090524,8,1,1600M,120,100,SOFT,TURF,A
2009053101,20090531,1,Restricted Race,1200M,NA,NA,GOOD,TURF,B
2009053102,20090531,2,5,1600M,40,0,GOOD,TURF,B
2009053103,20090531,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009053104,20090531,4,4,1400M,60,40,GOOD,TURF,B
2009053105,20090531,5,4,1400M,60,40,GOOD,TURF,B
2009053106,20090531,6,4,1650M,65,40,GOOD,ALL WEATHER TRACK,NA
2009053107,20090531,7,3,2000M,80,60,GOOD,TURF,B
2009053108,20090531,8,Hong Kong Group One,2400M,NA,NA,GOOD,TURF,B
2009053109,20090531,9,3,1200M,80,60,GOOD,TURF,B
2009053110,20090531,10,3,1400M,80,60,GOOD,TURF,B
2009053111,20090531,11,2,1200M,100,80,GOOD,TURF,B
2009060701,20090607,1,4,1000M,60,40,GOOD TO FIRM,TURF,C
2009060702,20090607,2,4,1200M,60,40,GOOD TO FIRM,TURF,C
2009060703,20090607,3,3,1200M,80,60,GOOD TO FIRM,TURF,C
2009060704,20090607,4,5,1800M,40,0,GOOD,ALL WEATHER TRACK,NA
2009060705,20090607,5,4,1400M,60,40,GOOD TO FIRM,TURF,C
2009060706,20090607,6,4,1600M,60,40,GOOD TO FIRM,TURF,C
2009060707,20090607,7,1,1650M,110,90,GOOD,ALL WEATHER TRACK,NA
2009060708,20090607,8,3,1400M,80,60,GOOD TO FIRM,TURF,C
2009060709,20090607,9,2,1400M,100,80,GOOD TO FIRM,TURF,C
2009060710,20090607,10,3,1600M,80,60,GOOD TO FIRM,TURF,C
2009061301,20090613,1,Griffin Race,1200M,NA,NA,GOOD,TURF,C+3
2009061302,20090613,2,4,1200M,60,40,GOOD,TURF,C+3
2009061303,20090613,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2009061304,20090613,4,4,1400M,60,40,GOOD,TURF,C+3
2009061305,20090613,5,4,1400M,60,40,GOOD,TURF,C+3
2009061306,20090613,6,3,1000M,80,60,GOOD,TURF,C+3
2009061307,20090613,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2009061308,20090613,8,1,1800M,105,80,GOOD,TURF,C+3
2009061309,20090613,9,Hong Kong Group Three,1400M,95+,95+,GOOD,TURF,C+3
2009061310,20090613,10,3,1400M,85,60,GOOD,TURF,C+3
2009062101,20090621,1,5,1800M,40,0,GOOD TO FIRM,TURF,A
2009062102,20090621,2,4,1600M,60,40,GOOD TO FIRM,TURF,A
2009062103,20090621,3,4,1000M,60,40,GOOD TO FIRM,TURF,A
2009062104,20090621,4,4,1800M,60,40,GOOD,ALL WEATHER TRACK,NA
2009062105,20090621,5,4,1400M,60,40,GOOD TO FIRM,TURF,A
2009062106,20090621,6,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
